,category_code,status,country_code,state_code,region,city,funding_round_type
6963,3,1,23,27,588,1556,8
5689,1,3,23,4,625,1512,8
5690,1,3,23,4,625,1512,8
42917,30,3,23,38,555,437,8
42916,30,3,23,38,555,437,8
24637,38,3,23,20,778,1691,8
42912,42,3,23,4,625,1792,8
24640,38,3,23,32,726,993,8
24644,37,3,23,7,778,2167,8
24626,3,3,23,34,101,280,8
24625,3,3,23,34,101,280,8
42959,7,3,23,34,482,1352,8
24610,38,3,23,19,78,284,8
24614,9,3,23,5,171,519,8
42951,12,3,23,43,31,105,8
24616,25,3,23,4,625,326,8
42947,12,3,23,4,625,1825,8
24618,25,3,23,4,625,326,8
42944,22,3,23,31,216,641,8
24621,25,3,23,4,625,326,8
42939,42,3,23,47,667,1860,8
5678,1,3,23,31,57,186,8
5679,1,3,23,31,57,186,8
37798,0,0,23,9,529,1464,8
10270,20,3,23,23,430,585,8
42871,22,3,23,45,778,1034,8
10267,3,3,23,4,625,1786,8
37810,38,3,23,43,164,24,8
24664,41,3,23,4,373,707,8
42854,15,3,23,19,78,434,8
9660,20,3,23,10,23,93,8
9661,20,3,23,10,23,93,8
42872,22,3,23,45,778,1034,8
42875,5,3,23,19,508,1410,8
24648,42,1,23,4,625,1512,8
27369,11,1,23,5,171,355,8
27368,11,1,23,5,171,355,8
42890,12,0,23,47,667,1860,8
37802,14,3,23,4,625,1512,8
42884,0,3,23,34,482,271,8
42883,0,3,23,34,482,271,8
42882,0,3,23,34,482,271,8
27366,11,1,23,5,171,355,8
24655,19,3,23,9,235,1564,8
10269,20,3,23,23,430,585,8
42877,3,3,23,11,298,869,8
24660,38,3,23,19,78,1928,8
42961,38,0,23,18,45,152,8
37780,3,3,23,4,642,1788,8
37753,17,3,23,44,640,538,8
43050,35,3,23,45,64,207,8
43049,35,3,23,45,64,207,8
43047,4,1,23,33,347,1021,8
6980,3,3,23,20,36,142,8
43045,25,3,23,4,625,1825,8
43042,25,3,23,4,625,1825,8
43041,25,3,23,4,625,1825,8
24575,38,3,23,43,31,105,8
43038,38,3,23,4,642,1788,8
6979,3,3,23,27,588,489,8
24576,20,3,23,50,125,382,8
24577,39,3,23,5,21,89,8
5640,20,3,23,35,133,731,8
37752,17,3,23,44,640,538,8
24571,14,3,23,4,625,1792,8
24570,14,3,23,4,625,1792,8
27387,20,3,23,23,430,1572,8
5632,38,3,23,6,673,1876,8
6981,3,3,23,20,36,142,8
43074,5,0,23,43,31,105,8
43073,5,0,23,43,31,105,8
5641,20,3,23,35,133,731,8
37749,28,3,23,4,625,2006,8
5633,36,0,23,4,373,899,8
5634,36,0,23,4,373,899,8
43061,4,0,23,14,126,383,8
24568,25,1,23,4,373,1080,8
37751,38,3,23,34,482,1352,8
24569,14,3,23,4,625,1792,8
43068,38,3,23,4,625,1512,8
43082,4,3,23,19,78,1368,8
5642,3,3,23,6,86,248,8
24595,22,3,23,19,78,123,8
6970,3,3,23,15,309,274,8
42985,3,3,23,15,309,661,8
27379,42,3,23,4,625,1792,8
42982,3,3,23,4,625,1792,8
42981,3,3,23,4,625,1792,8
24600,22,3,23,4,625,1792,8
37776,3,0,23,4,625,472,8
27378,42,3,23,4,625,1792,8
42972,10,3,23,4,373,1832,8
42969,3,3,23,30,577,1594,8
42968,3,3,23,30,577,1594,8
37779,3,0,23,4,642,1599,8
6971,3,3,23,27,588,345,8
42990,12,1,23,43,31,105,8
42993,38,1,23,34,482,1352,8
37761,38,3,23,4,625,1227,8
5645,3,3,23,10,23,93,8
5646,3,3,23,10,23,93,8
5650,38,3,23,5,171,519,8
43009,42,0,23,4,625,1786,8
5651,38,3,23,5,171,519,8
5643,3,3,23,6,86,248,8
24588,8,2,23,6,476,1342,8
5656,36,1,23,19,78,240,8
5658,20,3,23,19,78,231,8
5659,20,3,23,19,78,231,8
27383,12,3,23,4,373,197,8
44125,4,3,23,4,373,880,8
5369,20,3,23,22,844,176,8
45351,22,3,23,16,325,1470,8
45350,12,3,23,34,482,1352,8
45347,25,0,23,19,78,321,8
45346,25,0,23,19,78,321,8
45345,25,0,23,19,78,321,8
27659,42,3,23,19,78,2158,8
27658,42,3,23,19,78,2158,8
7089,3,3,23,15,793,2206,8
37119,7,2,23,9,417,1207,8
45335,19,3,23,4,625,1543,8
45333,19,3,23,4,625,1543,8
37121,7,2,23,9,417,1207,8
45331,19,3,23,4,625,1543,8
45330,19,3,23,4,625,1543,8
45329,19,3,23,4,625,1543,8
45352,22,3,23,16,325,1470,8
45328,19,3,23,4,625,1543,8
45356,15,3,23,10,23,948,8
27661,25,3,23,12,116,353,8
45374,3,3,23,9,568,1488,8
45373,3,3,23,9,568,1488,8
45372,3,3,23,9,568,1488,8
45371,19,3,23,38,584,1612,8
37103,3,3,23,4,642,1788,8
23406,9,3,23,4,625,1197,8
27660,25,3,23,12,116,353,8
45360,38,3,23,45,778,1662,8
37109,7,3,23,34,482,1352,8
5068,14,3,23,43,31,105,8
37123,15,3,23,43,164,491,8
37124,15,3,23,43,164,491,8
45286,38,3,23,4,625,1763,8
23450,37,0,23,4,625,1792,8
27645,15,3,23,38,557,1558,8
23452,22,3,23,4,625,2006,8
45281,3,3,23,47,667,1860,8
23453,22,3,23,4,625,2006,8
37137,37,3,23,4,625,1285,8
37139,37,3,23,4,625,1285,8
45276,3,2,23,4,625,1420,8
45275,3,2,23,4,625,1420,8
23457,4,3,23,19,78,1777,8
10574,41,3,23,4,625,1656,8
27643,3,2,23,19,78,321,8
27642,38,3,23,42,469,1325,8
45292,11,3,23,22,844,405,8
45293,11,3,23,43,31,105,8
27647,38,3,23,26,433,1240,8
27652,0,3,23,4,648,1823,8
45319,38,3,23,4,625,610,8
45318,38,3,23,4,625,610,8
45317,7,3,23,35,844,357,8
45316,7,3,23,35,844,357,8
45313,22,3,23,34,482,1352,8
5066,23,3,23,47,667,1860,8
23434,14,3,23,43,380,1090,8
23440,4,3,23,29,844,1682,8
5082,20,3,23,19,78,2158,8
45302,3,3,23,48,844,1122,8
37130,22,3,23,43,164,491,8
45307,9,3,23,4,625,1512,8
45378,23,3,23,4,625,1792,8
5065,23,3,23,47,667,1860,8
37075,20,1,23,4,625,1360,8
23357,38,3,23,10,23,342,8
5039,38,3,23,43,31,105,8
23360,38,3,23,40,450,1281,8
5040,12,3,23,34,482,1352,8
45447,38,0,23,4,625,1792,8
45446,38,0,23,4,625,1792,8
45445,16,3,23,38,555,1547,8
7099,3,3,23,20,778,1691,8
23362,38,3,23,40,450,1281,8
23363,38,3,23,40,450,1281,8
45459,38,3,23,38,555,2121,8
10598,38,0,23,4,625,1285,8
23352,4,3,23,4,625,695,8
45487,21,3,23,45,778,842,8
45486,21,3,23,45,778,842,8
9597,2,3,23,23,430,558,8
23341,9,3,23,45,778,1662,8
9598,2,3,23,23,430,558,8
5034,0,3,23,47,667,172,8
10600,1,3,23,38,555,1547,8
45471,38,3,23,33,347,1021,8
45470,12,2,23,4,373,197,8
9599,2,3,23,23,430,558,8
5036,3,3,23,9,408,1189,8
45465,3,3,23,22,324,935,8
23351,4,3,23,4,625,695,8
45461,38,3,23,23,430,372,8
23367,38,3,23,24,635,1955,8
23368,38,3,23,24,635,1955,8
10597,22,3,23,5,844,461,8
45402,9,3,23,43,31,105,8
45400,9,3,23,43,31,105,8
23388,38,3,23,4,642,1788,8
27668,38,3,23,34,482,1352,8
27667,38,0,23,4,625,1792,8
37093,38,3,23,4,373,1080,8
45392,40,3,23,4,642,1788,8
27666,38,0,23,4,625,1792,8
23394,4,3,23,19,78,2268,8
23395,4,3,23,19,78,2268,8
37099,3,3,23,43,641,1783,8
23386,38,3,23,4,642,1788,8
23385,14,3,23,45,625,1668,8
27669,3,3,23,3,556,364,8
45435,14,3,23,6,787,2198,8
45434,14,3,23,6,787,2198,8
10596,0,3,23,15,309,338,8
37082,3,3,23,31,580,1602,8
5048,23,3,23,4,625,1792,8
5049,38,2,23,3,745,2075,8
10595,0,3,23,15,309,338,8
10594,0,3,23,15,309,338,8
45422,21,3,23,14,126,383,8
37085,14,3,23,31,726,1674,8
37086,3,3,23,22,324,935,8
45419,9,0,23,4,625,176,8
23381,0,0,23,4,625,1792,8
23383,38,3,23,4,625,1792,8
27641,38,3,23,42,469,1325,8
45266,21,3,23,14,126,383,8
45265,21,3,23,14,126,383,8
45124,8,3,23,4,625,1807,8
23527,42,2,23,14,126,383,8
37193,38,0,23,4,625,472,8
37194,0,3,23,34,482,1352,8
10550,3,3,23,19,78,321,8
23534,38,0,23,4,625,1792,8
7075,14,3,23,9,537,927,8
10549,3,3,23,19,78,321,8
7074,14,3,23,9,537,927,8
37198,22,3,23,34,482,1352,8
45098,3,3,23,35,133,158,8
23541,19,3,23,2,611,1694,8
27613,3,3,23,38,555,1547,8
5126,3,3,23,14,126,624,8
45129,9,3,23,19,78,2232,8
45154,3,3,23,4,642,1788,8
45152,1,3,23,4,625,1792,8
45151,1,3,23,4,625,1792,8
7078,3,3,23,19,78,976,8
45146,38,3,23,47,667,172,8
45144,3,3,23,19,78,1043,8
7077,3,2,23,14,126,1051,8
45137,40,3,23,19,78,1043,8
37185,25,0,23,4,625,1512,8
5123,42,3,23,42,469,1325,8
7076,19,3,23,38,557,1558,8
27617,38,3,23,34,482,1352,8
45132,15,3,23,19,78,2131,8
45128,7,3,23,34,482,1352,8
27612,3,3,23,38,555,1547,8
45093,14,3,23,19,300,874,8
45061,9,3,23,4,373,318,8
45060,9,3,23,4,373,318,8
45058,38,3,23,24,635,395,8
45057,0,3,23,6,86,248,8
45056,22,3,23,44,640,1425,8
23561,7,3,23,4,373,899,8
5141,3,3,23,19,78,2268,8
23562,7,3,23,4,373,899,8
10542,38,3,23,34,617,1708,8
27605,7,3,23,4,688,1905,8
45041,38,3,23,4,628,669,8
45040,38,3,23,4,628,669,8
23559,19,2,23,4,373,729,8
23557,19,2,23,4,373,729,8
23544,28,3,23,19,78,1904,8
23545,28,3,23,19,78,1904,8
27611,3,3,23,38,555,1547,8
5135,38,3,23,43,31,105,8
9608,3,3,23,47,667,172,8
23514,38,3,23,34,409,1191,8
45082,14,3,23,19,78,1385,8
23551,4,3,23,4,625,1792,8
23552,4,3,23,4,625,1792,8
45073,1,3,23,34,482,271,8
23555,19,2,23,4,373,729,8
45068,26,3,23,44,640,1779,8
45066,35,3,23,5,146,426,8
10557,20,3,23,4,625,1656,8
27618,38,3,23,34,482,1352,8
10565,3,3,23,35,133,361,8
45234,23,3,23,34,482,271,8
45232,22,3,23,38,68,213,8
5098,3,3,23,23,430,585,8
5099,3,3,23,23,430,585,8
5100,3,3,23,23,430,585,8
5101,3,3,23,23,430,585,8
45223,42,3,23,4,373,1080,8
10564,3,3,23,35,133,361,8
45221,42,3,23,4,373,1080,8
23480,22,3,23,4,625,1078,8
23481,4,0,23,19,78,754,8
10563,3,3,23,35,133,361,8
37156,27,3,23,19,78,162,8
37155,27,3,23,19,78,162,8
10566,3,3,23,35,133,361,8
9603,20,3,23,47,667,932,8
23466,23,3,23,9,249,721,8
45255,38,3,23,19,78,231,8
45253,38,3,23,19,78,231,8
27633,3,3,23,4,625,1792,8
37150,38,3,23,9,726,1861,8
37151,25,1,23,19,78,1369,8
23470,25,3,23,4,625,1807,8
45245,3,3,23,19,78,162,8
45243,3,3,23,48,300,874,8
27631,3,3,23,4,625,1792,8
7084,3,0,23,7,778,2167,8
45250,3,3,23,9,656,1839,8
37159,9,0,23,4,625,1825,8
45214,4,1,23,5,171,273,8
9606,20,3,23,47,667,932,8
45174,38,3,23,5,171,233,8
45173,38,3,23,5,171,233,8
45172,38,3,23,5,171,233,8
45171,9,2,23,5,171,233,8
45170,9,2,23,5,171,233,8
27624,38,3,23,34,482,1352,8
37174,9,3,23,4,625,1825,8
45159,11,3,23,34,482,1353,8
45182,38,3,23,4,625,1197,8
45211,25,3,23,31,444,1271,8
45207,3,3,23,19,78,321,8
45206,5,3,23,4,373,1832,8
23487,14,3,23,4,642,1788,8
45203,19,3,23,44,640,1520,8
45202,19,3,23,44,640,1520,8
45200,1,3,23,19,78,231,8
27628,12,1,23,5,171,786,8
23488,14,3,23,4,642,1788,8
45191,10,3,23,21,331,946,8
23493,38,3,23,4,373,2146,8
5109,38,3,23,43,31,105,8
27627,12,1,23,5,171,786,8
45489,21,3,23,45,778,842,8
45490,21,3,23,45,778,842,8
45491,21,3,23,45,778,842,8
45779,42,3,23,34,482,1352,8
45778,38,3,23,48,428,2176,8
45777,38,3,23,48,428,2176,8
45776,38,3,23,48,428,2176,8
23196,22,3,23,4,642,1788,8
45774,38,3,23,19,78,2185,8
45773,3,0,23,38,557,1558,8
45770,3,3,23,34,726,782,8
45768,3,3,23,27,588,345,8
27697,14,3,23,4,625,472,8
23201,4,3,23,19,78,321,8
45780,42,3,23,34,482,1352,8
45759,38,3,23,19,78,2268,8
45806,3,3,23,4,625,283,8
45805,3,3,23,4,625,283,8
45803,4,3,23,14,126,745,8
45802,4,3,23,14,126,745,8
36984,9,3,23,31,482,922,8
45799,1,3,23,31,546,1524,8
45797,12,3,23,4,625,185,8
45796,12,3,23,4,625,185,8
45791,42,3,23,4,628,757,8
45789,4,3,23,47,726,2215,8
45783,38,3,23,4,625,1825,8
45756,42,3,23,38,555,953,8
36997,3,3,23,4,625,1197,8
36998,3,3,23,4,625,1197,8
45725,4,3,23,4,625,1825,8
45724,4,3,23,4,625,1825,8
45722,37,1,23,4,625,1792,8
37000,0,0,23,4,625,1285,8
4969,38,1,23,31,294,858,8
45715,38,3,23,43,31,105,8
4970,9,3,23,19,78,1368,8
45711,9,3,23,43,164,666,8
45732,33,3,23,47,667,1860,8
45735,38,3,23,9,235,674,8
45736,38,3,23,43,299,873,8
45737,42,3,23,9,235,865,8
45755,42,3,23,38,555,953,8
23204,7,3,23,34,482,1352,8
45807,3,3,23,4,625,283,8
45745,9,3,23,19,78,287,8
45743,9,3,23,19,78,287,8
36996,3,3,23,20,778,1691,8
45746,8,3,23,9,537,516,8
27701,3,0,23,6,271,789,8
27702,3,0,23,6,271,789,8
45812,4,0,23,4,625,695,8
23136,19,3,23,7,778,2167,8
4935,14,2,23,35,128,2193,8
36945,38,3,23,4,642,1788,8
36946,38,3,23,4,642,1788,8
23142,0,3,23,4,625,1512,8
23143,0,3,23,4,625,1512,8
7111,3,0,23,48,386,1134,8
45885,9,3,23,19,78,508,8
45884,9,3,23,19,78,508,8
23148,42,3,23,4,625,2319,8
7110,3,0,23,48,386,1134,8
23150,38,3,23,4,625,1828,8
36951,36,0,23,46,813,2250,8
45876,38,3,23,42,469,1304,8
23135,38,3,23,4,625,1420,8
27715,38,3,23,19,78,321,8
45925,3,3,23,31,482,803,8
45924,4,1,23,4,625,1792,8
7116,14,3,23,43,164,491,8
45922,14,3,23,38,557,1558,8
45920,14,3,23,38,557,1558,8
7108,3,0,23,48,386,1134,8
4928,38,3,23,4,625,1800,8
45916,42,3,23,9,537,2186,8
45915,42,3,23,9,537,2186,8
4929,38,3,23,4,625,1800,8
45912,28,3,23,34,482,1352,8
23125,38,3,23,4,625,1792,8
10636,28,3,23,42,469,253,8
45917,42,3,23,9,537,2186,8
37001,0,0,23,4,625,1285,8
10627,3,3,23,31,482,803,8
23176,15,3,23,36,517,1446,8
23177,15,3,23,36,517,1446,8
23178,15,3,23,36,517,1446,8
36970,28,3,23,30,176,532,8
4957,3,3,23,45,605,1680,8
23181,16,3,23,31,441,1262,8
27704,3,3,23,4,373,2083,8
45827,38,3,23,23,430,1956,8
45825,35,1,23,19,78,284,8
45824,35,1,23,19,78,284,8
27703,3,3,23,4,373,2083,8
23184,3,3,23,44,640,1779,8
4961,27,3,23,7,778,2167,8
45817,36,3,23,38,557,1558,8
45814,4,0,23,4,625,695,8
4950,9,3,23,44,640,1035,8
10626,3,3,23,31,482,803,8
36958,3,2,23,4,625,1786,8
7105,3,3,23,4,642,1788,8
4936,14,2,23,35,128,2193,8
36963,3,3,23,42,336,962,8
4937,14,0,23,23,430,1572,8
4938,7,3,23,38,557,1558,8
9589,3,3,23,11,298,869,8
4940,7,3,23,38,557,1558,8
27708,3,3,23,23,430,1149,8
23173,14,3,23,43,31,105,8
10625,3,3,23,31,482,803,8
45845,28,3,23,7,778,2167,8
45858,7,3,23,9,235,511,8
45039,38,3,23,4,628,669,8
23299,0,3,23,43,31,105,8
37038,25,0,23,27,588,1638,8
45564,3,3,23,23,430,1706,8
23303,4,3,23,14,126,1677,8
37040,25,2,23,4,625,1800,8
37041,25,2,23,4,625,1800,8
37043,25,2,23,4,625,1800,8
23308,5,3,23,38,555,2180,8
45554,3,3,23,43,164,900,8
45553,3,3,23,43,164,900,8
9593,38,3,23,38,557,1558,8
23293,14,3,23,31,726,1899,8
45588,17,1,23,35,148,431,8
4999,3,3,23,4,642,336,8
45584,3,2,23,4,642,1788,8
45583,3,2,23,4,642,1788,8
45582,3,2,23,4,642,1788,8
23290,38,3,23,34,482,1352,8
27686,3,3,23,4,373,1822,8
23292,38,3,23,34,482,1352,8
45547,3,3,23,4,625,1786,8
5028,9,3,23,42,122,374,8
45513,38,2,23,43,164,342,8
45512,38,2,23,43,164,342,8
45511,38,2,23,43,164,342,8
37061,38,3,23,45,778,2119,8
37063,20,3,23,4,625,1285,8
37064,20,3,23,4,625,1285,8
23333,4,3,23,4,625,1657,8
37065,20,3,23,4,625,1285,8
45500,38,1,23,34,482,1352,8
45499,38,1,23,34,482,1352,8
5029,9,3,23,42,122,374,8
23335,4,3,23,4,625,1657,8
37066,3,3,23,38,555,1141,8
5033,0,3,23,47,667,172,8
45492,21,3,23,45,778,842,8
5027,0,3,23,38,555,680,8
23329,4,3,23,19,78,2224,8
5025,38,3,23,4,625,1083,8
10604,5,3,23,10,23,93,8
37049,3,3,23,43,263,771,8
45536,33,3,23,4,373,197,8
27687,38,0,23,4,625,1800,8
37051,42,1,23,19,78,284,8
5017,14,3,23,19,78,434,8
37053,42,1,23,19,78,284,8
9596,2,3,23,23,430,558,8
5018,14,3,23,19,78,434,8
37059,3,3,23,34,482,1352,8
37052,42,1,23,19,78,284,8
37033,3,3,23,4,373,2274,8
23279,4,3,23,19,78,2158,8
23239,3,3,23,12,174,55,8
23240,7,3,23,15,309,894,8
37007,20,3,23,19,732,2034,8
23242,37,3,23,46,826,2278,8
45674,38,3,23,9,529,1075,8
37008,20,3,23,19,732,2034,8
45672,38,3,23,9,529,1075,8
23244,37,3,23,46,826,2278,8
23245,38,3,23,9,726,2025,8
37009,20,3,23,19,732,2034,8
45664,38,3,23,17,377,462,8
45663,9,3,23,17,377,1605,8
45681,12,3,23,4,625,1512,8
45704,15,3,23,23,430,1232,8
23226,11,2,23,4,373,1250,8
4972,9,3,23,19,78,1368,8
37003,3,3,23,34,482,775,8
37004,3,3,23,34,482,775,8
37005,3,3,23,9,237,679,8
37006,20,3,23,19,732,2034,8
45692,7,3,23,6,217,644,8
45689,0,3,23,40,236,678,8
45687,42,3,23,4,625,1844,8
23235,4,3,23,20,778,193,8
45694,25,3,23,47,667,1654,8
45658,38,1,23,38,557,1558,8
4985,19,3,23,4,540,1509,8
4986,14,1,23,4,625,1825,8
23265,9,3,23,39,581,1606,8
4988,38,2,23,19,78,284,8
27695,3,3,23,48,265,777,8
23268,9,3,23,39,581,1606,8
23269,9,3,23,39,581,1606,8
23275,9,3,23,40,268,783,8
27692,38,3,23,14,126,383,8
45600,3,3,23,23,430,1757,8
7100,3,3,23,4,373,1080,8
37023,22,3,23,5,171,233,8
37022,22,3,23,5,171,233,8
37021,15,3,23,10,23,2147,8
45628,5,3,23,5,171,233,8
45654,19,3,23,20,36,142,8
45653,0,0,23,4,625,1807,8
37013,9,3,23,19,78,321,8
45646,3,3,23,4,625,30,8
45645,3,3,23,4,625,30,8
45644,3,3,23,4,625,30,8
23252,18,3,23,4,625,1923,8
23256,16,3,23,37,844,4,8
27696,3,3,23,48,386,1134,8
45636,38,0,23,4,625,1792,8
37017,38,3,23,13,139,413,8
23259,4,0,23,4,625,1785,8
37020,14,0,23,4,373,899,8
45639,4,3,23,34,482,1352,8
24904,5,3,23,43,164,1563,8
27604,7,3,23,4,688,1905,8
37405,20,3,23,48,386,1134,8
5291,38,1,23,30,468,1324,8
23890,37,3,23,4,373,1832,8
37408,20,3,23,48,386,1134,8
27517,20,3,23,4,625,2006,8
44419,15,1,23,9,529,1464,8
23893,28,3,23,47,778,2167,8
10445,3,3,23,33,347,1021,8
7052,3,3,23,15,238,681,8
37414,14,3,23,34,482,1352,8
44409,3,3,23,10,23,1155,8
5290,38,1,23,30,468,1324,8
44408,22,3,23,4,625,1656,8
5289,38,1,23,30,468,1324,8
10447,25,3,23,31,482,922,8
37398,20,3,23,47,667,1860,8
44453,4,3,23,14,126,383,8
44451,36,3,23,10,23,93,8
10451,38,0,23,4,625,1656,8
44447,34,3,23,2,226,657,8
23876,3,1,23,4,625,1792,8
23878,3,3,23,4,625,695,8
44441,5,3,23,45,778,831,8
5287,38,1,23,30,468,1324,8
10448,25,3,23,31,482,922,8
44438,15,3,23,4,625,1792,8
10446,32,3,23,18,437,1248,8
44407,38,0,23,43,31,105,8
44373,3,3,23,21,576,1591,8
37428,3,3,23,43,164,491,8
37429,3,3,23,43,164,491,8
10443,3,3,23,48,386,1134,8
44363,11,1,23,4,642,336,8
5306,11,3,23,22,516,1444,8
44361,22,3,23,34,482,1353,8
27512,38,3,23,24,706,1943,8
23915,42,3,23,4,625,1792,8
5312,3,3,23,4,625,1792,8
27514,20,3,23,4,625,2006,8
23906,28,3,23,34,482,1352,8
44398,38,1,23,4,625,1570,8
23899,38,3,23,19,78,1368,8
44458,24,3,23,19,78,2174,8
44391,37,3,23,47,667,1654,8
44390,3,3,23,42,336,962,8
7051,3,3,23,15,238,681,8
37420,3,3,23,4,625,1197,8
44384,4,3,23,14,126,383,8
7049,15,3,23,43,31,105,8
37416,35,1,23,4,625,1285,8
44354,15,3,23,4,373,2062,8
44462,24,3,23,19,78,2174,8
23868,28,3,23,34,482,1309,8
5257,25,3,23,4,396,1156,8
5258,25,3,23,4,396,1156,8
37380,3,3,23,4,373,1080,8
27531,19,3,23,34,251,727,8
10460,38,3,23,24,635,1772,8
5260,2,3,23,45,844,1608,8
44533,5,3,23,38,557,1558,8
44532,38,3,23,47,667,137,8
23831,35,3,23,19,78,62,8
44530,9,3,23,4,625,1360,8
23835,35,3,23,4,625,1792,8
23836,4,3,23,47,667,232,8
23837,4,3,23,47,667,232,8
23840,3,3,23,4,642,1788,8
23844,3,3,23,10,23,545,8
27532,4,3,23,14,126,383,8
5268,38,3,23,4,625,1792,8
23822,20,3,23,38,555,214,8
37377,20,3,23,35,133,2251,8
37366,3,3,23,4,625,1285,8
44571,35,1,23,4,625,1078,8
23813,34,3,23,34,482,1352,8
23815,34,3,23,34,482,1352,8
7057,20,3,23,27,588,549,8
5251,3,3,23,43,164,666,8
9631,7,3,23,35,133,1199,8
37374,20,3,23,35,133,2251,8
27534,4,3,23,14,126,383,8
44554,3,3,23,38,555,189,8
27533,4,3,23,14,126,383,8
23821,20,3,23,38,555,214,8
5269,38,3,23,4,625,1792,8
23845,3,3,23,10,23,545,8
23861,14,3,23,19,78,196,8
27526,0,2,23,9,728,397,8
7055,3,3,23,43,299,2046,8
44478,27,3,23,9,728,1005,8
44477,27,3,23,9,728,1005,8
44476,27,3,23,9,728,1005,8
27522,15,3,23,33,596,1658,8
44473,20,3,23,23,430,212,8
44472,32,3,23,4,625,1792,8
44471,32,3,23,4,625,1792,8
44470,12,3,23,34,482,1352,8
23860,14,3,23,19,78,196,8
23859,14,3,23,19,78,196,8
44491,22,0,23,4,625,1656,8
44515,38,2,23,38,555,1637,8
44512,20,3,23,47,667,1860,8
44511,20,3,23,47,667,1860,8
23849,20,3,23,4,625,253,8
23854,20,3,23,4,625,253,8
5283,19,3,23,6,190,569,8
23855,20,3,23,4,625,253,8
37388,3,1,23,14,126,383,8
5277,38,3,23,43,164,882,8
27528,42,3,23,19,78,44,8
44493,22,0,23,4,625,1656,8
23916,20,2,23,4,625,1285,8
37436,26,3,23,19,78,1368,8
44351,3,3,23,31,580,1602,8
44211,14,3,23,4,642,1788,8
37482,11,3,23,43,31,105,8
44207,14,3,23,4,625,1800,8
44202,3,3,23,4,625,1656,8
37485,38,3,23,5,171,615,8
37486,38,3,23,5,171,615,8
37488,38,3,23,14,126,467,8
10426,38,3,23,4,625,326,8
23991,14,3,23,34,482,1352,8
23992,14,1,23,43,31,105,8
23993,14,1,23,43,31,105,8
44185,0,3,23,4,625,1656,8
44184,0,3,23,4,625,1656,8
7037,3,3,23,4,625,554,8
23995,9,3,23,34,482,1352,8
7038,3,3,23,43,641,1783,8
27493,37,3,23,4,648,1256,8
23962,3,3,23,4,373,899,8
44235,12,1,23,4,625,1512,8
23963,3,3,23,4,373,899,8
23964,9,3,23,10,23,93,8
23966,19,3,23,21,99,275,8
23967,19,3,23,47,667,1860,8
23968,19,3,23,47,667,1860,8
44227,3,2,23,4,373,1080,8
44224,0,3,23,34,482,1352,8
44223,0,3,23,34,482,1352,8
23972,14,3,23,4,625,497,8
23973,22,3,23,43,299,873,8
44218,20,3,23,24,635,1955,8
44217,20,3,23,24,635,1955,8
10417,38,0,23,19,78,2158,8
24029,38,3,23,24,635,1955,8
5361,20,3,23,4,625,2006,8
44138,3,3,23,4,642,1728,8
5364,3,1,23,19,78,2268,8
5365,3,1,23,19,78,2268,8
24031,38,3,23,24,635,1955,8
24032,38,3,23,24,635,1955,8
24033,38,3,23,24,635,1955,8
27481,20,3,23,19,78,2268,8
37507,3,3,23,12,174,55,8
10422,25,3,23,47,667,1860,8
27484,36,0,23,43,31,105,8
24004,4,3,23,19,78,2158,8
37501,36,3,23,19,78,23,8
44170,42,3,23,34,482,1352,8
44168,42,3,23,44,640,538,8
7039,3,3,23,43,641,1783,8
44166,41,1,23,4,625,1197,8
24010,4,3,23,19,78,2158,8
44161,22,3,23,37,739,2061,8
44160,42,1,23,4,625,1844,8
24012,4,3,23,19,78,2158,8
5355,20,3,23,4,625,2006,8
24013,12,3,23,25,514,1440,8
37504,38,3,23,47,667,1654,8
24008,4,3,23,19,78,2158,8
23960,11,3,23,45,491,1377,8
44239,38,3,23,19,78,686,8
44240,38,3,23,19,78,686,8
44321,4,3,23,4,625,1197,8
44320,4,3,23,4,625,1197,8
37445,4,3,23,4,625,1792,8
27504,38,2,23,4,625,1285,8
23934,42,3,23,34,482,1352,8
5322,38,3,23,47,667,137,8
44304,4,3,23,4,625,1434,8
44302,4,3,23,4,625,1434,8
44299,28,3,23,34,560,1562,8
44298,28,3,23,34,560,1562,8
10436,3,3,23,4,625,1512,8
10441,3,3,23,48,386,1134,8
5321,38,3,23,47,667,137,8
44350,3,3,23,31,580,1602,8
27511,38,3,23,24,706,1943,8
23918,20,2,23,4,625,1285,8
44347,20,3,23,23,430,1149,8
44345,20,3,23,23,430,1149,8
44340,4,3,23,19,78,81,8
44339,4,3,23,19,78,81,8
44296,38,3,23,44,640,1732,8
44338,4,3,23,19,78,81,8
5318,36,3,23,4,625,695,8
37439,38,3,23,14,126,383,8
27507,3,3,23,48,229,634,8
44329,21,3,23,4,628,1690,8
37442,14,3,23,19,78,321,8
44337,4,3,23,19,78,81,8
37365,3,3,23,4,625,1285,8
37454,38,3,23,4,625,1792,8
5325,19,3,23,14,126,1001,8
27498,9,3,23,19,78,231,8
44263,28,3,23,33,596,1658,8
5329,3,3,23,20,778,713,8
44261,14,0,23,4,625,1792,8
44259,3,3,23,4,642,595,8
44258,3,3,23,4,642,595,8
44257,3,3,23,4,642,595,8
23954,3,3,23,42,410,1192,8
44254,33,3,23,14,126,383,8
5330,38,3,23,20,778,494,8
27497,9,3,23,19,78,231,8
44244,22,3,23,4,625,2006,8
44243,0,3,23,19,78,231,8
